county_id,propcount_2020_100yr_all,propcount_2020_100yr_<0,propcount_2020_100yr_q1,propcount_2020_100yr_q2,propcount_2020_100yr_q3,propcount_2020_100yr_q4,propcount_2020_500yr_all,propcount_2020_500yr_<0,propcount_2020_500yr_q1,propcount_2020_500yr_q2,propcount_2020_500yr_q3,propcount_2020_500yr_q4,propcount_2050_100yr_all,propcount_2050_100yr_<0,propcount_2050_100yr_q1,propcount_2050_100yr_q2,propcount_2050_100yr_q3,propcount_2050_100yr_q4,propcount_2050_500yr_all,propcount_2050_500yr_<0,propcount_2050_500yr_q1,propcount_2050_500yr_q2,propcount_2050_500yr_q3,propcount_2050_500yr_q4,n_props
37129.0,17386,9725,1040,1343,2080,3192,23442,10339,1416,1845,3305,6530,19236,9563,1187,1550,2605,4325,25816,10126,1361,1916,3206,9199,78968.0
37131.0,539,374,31,36,38,59,817,566,25,51,79,94,605,429,26,44,41,64,866,588,29,51,85,111,10436.0
37133.0,6693,2229,262,418,828,2955,8241,2572,333,583,775,3977,7216,2228,264,362,674,3687,8892,2586,357,599,819,4530,60410.0
37135.0,1749,1082,74,88,200,303,2053,1215,99,100,252,383,1842,1135,80,92,210,323,2138,1263,95,111,253,412,39722.0
37137.0,3668,1095,95,179,459,1837,4176,318,33,61,181,3580,4005,518,51,91,334,3008,4279,110,16,20,69,4061,6035.0
37139.0,3430,2964,54,80,134,197,5936,4640,165,204,400,526,5389,4068,154,226,405,535,8412,4666,283,491,1162,1809,13941.0
37141.0,6486,4248,194,331,602,1087,7808,3947,192,348,768,2524,6862,3881,217,347,679,1712,8201,3510,229,350,722,3359,27390.0
37143.0,43,36,0,0,2,5,124,93,1,4,9,17,63,50,2,2,2,7,170,100,10,6,22,32,434.0
37145.0,342,242,15,20,26,39,415,290,17,23,32,53,355,251,11,25,29,39,430,299,18,25,32,56,15260.0
37147.0,3232,2248,162,226,320,259,5142,3538,299,312,517,450,3401,2375,174,237,327,271,5462,3781,292,347,537,477,54455.0
37149.0,695,346,20,33,51,245,757,349,26,36,58,288,709,353,21,35,49,251,767,354,25,36,60,292,7575.0
37151.0,1593,1176,42,75,123,175,1883,1346,53,76,167,238,1724,1254,44,77,152,195,1980,1415,55,75,175,257,52793.0
37153.0,308,213,8,14,24,46,371,255,10,12,25,66,330,231,8,12,27,49,378,258,10,11,27,69,9830.0
37155.0,3969,3367,182,173,166,78,5986,4786,348,332,366,147,4329,3653,209,191,187,84,6299,4990,343,370,419,170,32079.0
37157.0,1430,348,49,90,167,242,1704,403,62,114,209,310,1493,368,54,88,177,257,1755,410,68,114,216,323,44836.0
37159.0,1669,665,106,151,263,484,2152,763,137,163,311,778,1796,682,113,147,284,570,2299,804,163,183,336,813,49712.0
37161.0,1270,445,35,67,156,567,1482,481,45,62,190,704,1310,446,38,67,165,594,1530,489,43,61,203,734,25461.0
37163.0,1193,1111,15,17,28,21,1568,1424,26,26,42,49,1252,1164,15,18,32,22,1618,1469,21,30,41,56,19942.0
37165.0,1101,793,78,84,106,38,1483,1018,108,127,164,63,1185,846,79,103,115,40,1554,1052,116,132,180,71,12760.0
37167.0,1077,678,40,47,85,227,1479,873,52,77,131,346,1207,758,40,48,100,261,1578,905,63,85,142,383,24473.0
37169.0,358,212,12,16,30,87,417,248,9,24,34,101,376,224,11,20,29,91,429,254,12,22,35,105,17982.0
37171.0,645,202,29,45,96,273,759,223,30,54,114,338,674,211,33,46,102,282,781,234,36,49,109,353,24598.0
37173.0,1890,212,29,56,123,1469,2011,201,19,48,123,1619,1912,216,20,58,130,1487,2039,200,24,49,127,1638,6363.0
37175.0,2211,525,91,125,341,1095,2545,575,95,164,351,1322,2299,551,95,124,348,1145,2605,585,82,160,368,1369,16343.0
37177.0,1256,974,32,41,111,52,1660,984,48,98,214,253,1417,896,50,98,157,164,1803,774,55,81,249,575,2301.0
37179.0,2982,2180,128,148,272,250,3686,2606,163,216,323,374,3179,2311,140,165,288,271,3886,2738,164,229,339,412,79618.0
37181.0,391,194,31,36,75,55,484,240,40,42,87,75,418,204,34,42,78,60,508,250,42,46,91,79,14867.0
37183.0,13806,10871,364,482,774,1306,17610,13505,444,611,1103,1936,15117,11840,388,548,896,1436,18468,14092,458,682,1135,2089,328197.0
37185.0,820,553,36,55,97,75,1033,523,50,89,167,199,858,544,48,58,112,92,1082,526,45,75,196,235,8327.0
37187.0,620,437,39,45,67,30,1298,680,78,95,180,263,805,510,52,64,77,100,1772,720,106,103,234,607,5893.0
37189.0,4255,559,92,174,491,2932,4578,570,83,160,496,3261,4328,551,93,151,515,3011,4654,556,98,147,512,3332,22881.0
37191.0,2270,1580,133,178,186,122,3305,2253,237,217,299,216,2389,1665,149,172,202,127,3406,2310,251,225,308,228,60317.0
37193.0,1102,189,36,65,153,650,1223,191,37,73,161,750,1138,192,35,76,143,683,1266,204,39,70,166,776,23856.0
37195.0,1109,738,73,77,108,110,1728,1138,105,135,170,176,1169,768,83,86,114,115,1796,1178,107,148,178,181,27542.0
37197.0,257,174,10,14,21,38,290,184,11,18,26,51,267,179,13,11,25,39,294,185,8,19,29,53,13837.0
37199.0,2856,646,52,93,220,1823,3018,637,43,88,240,1988,2903,649,51,95,229,1857,3069,651,50,79,247,2019,9277.0
38001.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12.0
38003.0,28,23,0,0,2,3,41,31,1,2,3,4,28,23,0,0,2,3,41,31,1,2,3,4,916.0
38007.0,22,9,1,2,2,8,24,6,2,1,4,11,22,8,2,2,2,8,24,5,2,1,4,12,105.0
38009.0,4,2,0,1,0,1,5,2,1,0,1,1,4,2,0,1,0,1,5,2,1,0,1,1,74.0
38011.0,13,9,1,0,1,0,17,12,0,0,1,2,13,8,1,1,1,0,17,12,0,0,1,2,352.0
38013.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,57.0
38015.0,1405,1184,46,49,71,55,2555,1904,101,145,225,180,1485,1247,52,54,75,57,2646,1957,88,157,243,201,27751.0
38017.0,1473,1324,43,44,35,11,2767,2324,91,102,137,52,1533,1376,40,50,38,13,2820,2366,97,104,140,52,27013.0
38019.0,5,4,0,0,0,1,8,7,0,0,0,1,5,4,0,0,0,1,8,7,0,0,0,1,293.0
38021.0,2,0,1,0,1,0,2,0,0,1,0,1,2,0,1,0,1,0,2,0,0,1,0,1,39.0
38023.0,1,1,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,66.0
38025.0,40,24,1,2,5,8,45,25,2,3,4,11,40,24,1,2,5,8,45,25,2,3,3,12,307.0
38027.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18.0
38029.0,1,0,0,1,0,0,2,1,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,1,43.0
38031.0,5,4,1,0,0,0,6,5,0,1,0,0,5,4,1,0,0,0,6,5,0,1,0,0,146.0
38033.0,2,1,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,2,1,0,0,0,1,35.0
38035.0,203,170,5,3,10,14,1537,1370,32,30,48,54,228,194,5,3,10,15,1554,1382,32,33,48,56,12097.0
38037.0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,15.0
38039.0,4,3,0,0,1,0,6,5,0,0,0,1,4,3,0,0,1,0,7,6,0,0,0,1,174.0
38041.0,2,1,1,0,0,0,3,0,0,0,2,0,2,1,1,0,0,0,3,0,0,0,2,0,20.0
38043.0,5,3,0,0,0,2,7,5,0,0,0,2,5,3,0,0,0,2,7,5,0,0,0,2,114.0
38049.0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,37.0
38051.0,7,5,0,1,0,1,11,7,1,0,1,1,7,5,0,1,0,1,12,8,1,0,1,1,181.0
38053.0,20,18,0,0,0,2,32,29,0,1,0,2,21,19,0,0,0,2,36,33,0,1,0,2,505.0
38055.0,291,242,7,6,18,16,510,386,20,24,38,38,293,244,7,6,18,16,512,385,22,24,39,38,4283.0
38057.0,10,4,0,1,2,2,16,9,0,2,0,4,10,4,0,1,2,2,16,9,0,2,0,4,159.0
38059.0,108,96,2,3,3,3,178,139,12,10,8,8,112,100,2,3,3,3,189,149,13,9,9,8,1351.0
38061.0,24,18,0,2,0,3,31,21,1,1,3,3,24,18,0,2,0,3,32,21,2,1,2,4,764.0
38065.0,39,23,2,2,6,6,46,24,0,4,3,15,41,25,2,2,6,6,46,24,0,4,3,15,265.0
38067.0,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,61.0
38071.0,78,55,6,2,8,4,149,106,7,6,9,14,83,58,7,2,9,4,154,111,6,6,10,14,3710.0
38073.0,13,7,1,1,1,3,21,13,1,1,3,3,13,7,1,1,1,3,21,13,1,1,3,3,402.0
38075.0,11,11,0,0,0,0,40,31,0,1,1,0,11,11,0,0,0,0,45,36,0,1,1,0,654.0
38077.0,1,1,0,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,10,10,0,0,0,0,122.0
38087.0,1,1,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,1,5.0
38089.0,646,328,29,41,86,147,928,499,36,31,102,241,668,345,26,39,95,148,956,518,29,41,100,248,9711.0
38091.0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,2,0,0,1,0,1,14.0
38093.0,4,2,0,0,1,1,5,3,0,0,0,2,4,2,0,0,1,1,5,3,0,0,0,2,96.0
38095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
38097.0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,88.0
38099.0,1,0,0,0,1,0,3,2,0,0,1,0,1,0,0,0,1,0,3,2,0,0,1,0,17.0
38101.0,396,216,12,14,42,75,817,452,19,37,73,151,429,239,13,17,41,77,838,466,18,38,75,154,14074.0
38103.0,13,9,1,1,0,2,15,10,1,2,0,2,13,9,1,1,0,2,15,10,1,2,0,2,344.0
38105.0,292,220,17,18,13,18,467,350,12,20,46,32,315,236,16,21,16,20,485,365,10,22,48,33,10304.0
39001.0,1062,620,32,39,91,263,1586,615,34,49,158,703,1110,646,39,42,90,273,1604,621,31,47,141,737,12225.0
39003.0,1167,766,87,95,133,84,1974,1286,118,152,243,171,1294,849,94,111,143,95,2106,1368,125,157,267,185,33663.0
39005.0,819,647,14,29,49,77,1058,823,28,29,66,109,854,672,16,28,51,84,1075,830,31,35,65,111,17428.0
39007.0,1231,944,30,39,42,166,1683,1294,40,42,76,219,1298,998,28,41,50,169,1756,1356,33,51,78,224,39503.0
39009.0,3991,1268,97,140,350,2132,4934,1264,96,149,352,3069,4082,1298,103,155,355,2167,5004,1280,110,145,354,3111,16669.0
39011.0,649,555,5,9,19,57,1095,946,12,19,28,85,684,585,8,9,20,57,1156,999,17,21,26,88,16536.0
39013.0,5430,1946,106,197,521,2631,6968,1826,122,206,485,4298,5491,1969,108,189,505,2691,7016,1826,138,196,474,4351,28940.0
39015.0,1530,947,39,57,113,354,1957,1053,41,69,139,631,1561,963,43,52,117,365,1991,1052,47,63,158,647,18124.0
39017.0,5123,4268,88,88,236,435,8347,6637,113,156,374,1059,5849,4947,83,109,244,458,8982,7191,115,186,384,1098,116343.0
39019.0,1139,803,43,40,90,152,1408,928,54,75,139,201,1171,833,39,44,95,149,1448,954,57,77,142,207,13254.0
39021.0,931,861,7,11,23,27,1227,1100,18,21,41,45,961,884,10,10,28,27,1265,1132,18,23,43,47,14704.0
39023.0,1522,1401,11,15,28,64,2339,2136,25,30,36,108,1664,1534,15,17,28,67,2449,2241,22,35,36,111,44746.0
39025.0,2711,1553,54,73,122,908,3267,1818,62,70,172,1144,2821,1624,70,65,144,917,3384,1909,64,82,166,1162,67244.0
39027.0,590,505,13,15,20,35,730,599,17,18,30,64,610,519,12,17,21,39,754,619,15,19,31,67,13755.0
39029.0,2574,1442,55,79,170,812,3386,1679,74,106,261,1247,2702,1499,70,71,204,841,3487,1713,79,107,253,1316,38739.0
39031.0,1790,1166,46,68,162,295,2301,1412,49,85,232,458,1872,1227,44,77,165,305,2340,1434,56,78,246,461,14582.0
39033.0,709,606,8,13,24,45,1047,892,10,19,28,79,762,651,9,12,24,50,1124,963,7,23,30,81,17804.0
39035.0,8462,3386,889,1069,1513,1605,15323,6513,1735,1967,2550,2558,9841,4068,1073,1196,1721,1783,16793,7112,1968,2164,2792,2757,382547.0
39037.0,531,490,8,14,11,7,880,784,19,20,26,28,561,516,9,10,15,8,934,837,18,21,26,29,17732.0
39039.0,2199,1143,31,49,125,847,3225,1218,60,96,246,1597,2200,1132,25,49,130,860,3231,1235,66,95,256,1571,15078.0
39041.0,1984,1648,34,38,89,175,2901,2369,47,69,101,315,2153,1793,38,43,92,187,3050,2492,51,73,110,324,63021.0
39043.0,1732,1251,53,55,109,242,2815,2064,70,156,132,371,1844,1337,61,65,116,243,2926,2153,72,167,135,377,29260.0
39045.0,3588,2667,70,103,237,501,4829,3479,121,160,340,717,3736,2786,85,109,233,512,4997,3628,111,170,350,726,51316.0
39047.0,415,389,3,3,15,5,739,662,10,21,21,25,452,425,4,3,15,5,775,697,11,21,20,26,10281.0
39049.0,9442,7931,92,148,305,966,17841,15225,233,262,458,1663,10832,9224,118,170,321,999,19335,16595,242,309,506,1683,363030.0
39051.0,446,420,4,2,10,10,712,656,10,12,14,20,473,447,3,3,10,10,739,682,10,11,15,21,13517.0
39053.0,2898,1394,71,101,239,1072,3631,1010,66,91,257,2182,2958,1401,75,121,232,1108,3674,1015,56,106,247,2225,10503.0
39055.0,1039,896,21,22,47,53,1247,1058,23,29,57,80,1091,940,16,29,49,57,1314,1103,34,31,62,84,32875.0
39057.0,1794,1591,29,28,56,90,2565,2277,28,49,73,138,2015,1802,25,36,58,94,2722,2420,25,57,72,148,52949.0
39059.0,1212,799,40,59,109,190,1454,935,43,61,148,246,1230,807,40,62,111,195,1484,954,47,51,159,252,19007.0
39061.0,10299,6442,288,400,851,2318,13924,8287,349,496,1123,3668,11316,7156,297,434,925,2503,14771,8839,352,561,1140,3878,218826.0
39063.0,1499,632,158,206,299,202,4181,1394,398,528,1003,855,1621,698,166,220,320,215,4313,1432,389,540,1053,896,24669.0
39065.0,618,552,9,20,15,22,978,787,13,15,64,99,660,592,10,20,15,23,1015,822,12,17,63,101,11110.0
39067.0,988,583,41,58,104,193,1135,603,45,61,153,262,1001,583,44,58,111,196,1153,609,45,64,155,269,7567.0
39069.0,1334,898,15,24,33,356,2347,1736,22,23,56,498,1368,931,17,22,36,354,2365,1756,22,24,58,493,10567.0
39071.0,597,467,15,10,34,60,727,548,15,25,38,90,626,487,18,13,32,65,747,560,18,26,38,94,20600.0
39073.0,2305,1364,53,96,227,528,2933,1693,83,132,264,721,2385,1411,59,107,225,546,3011,1728,86,139,276,741,12543.0
39075.0,1062,704,20,59,90,188,1271,827,34,70,112,227,1105,731,25,61,94,193,1287,833,33,73,114,233,13670.0
39077.0,871,269,95,124,180,199,1199,335,140,140,281,299,934,290,97,132,193,218,1247,341,140,160,278,324,18892.0
39079.0,1404,870,34,53,120,310,1635,878,47,67,154,472,1452,904,32,60,117,322,1669,888,45,76,163,480,13480.0
39081.0,3914,1295,68,123,266,2056,4521,861,76,132,313,3025,3966,1307,62,132,271,2088,4553,868,72,136,317,3046,25867.0
39083.0,1319,257,100,193,318,451,1671,300,140,212,403,616,1387,253,112,189,349,484,1735,288,168,202,422,655,21689.0
39085.0,3632,2983,50,97,194,307,5956,4814,86,182,215,657,4015,3334,63,89,196,332,6262,5094,90,174,232,670,88076.0
39087.0,8713,3653,239,306,808,3679,11216,3454,207,312,810,6402,8977,3742,232,339,843,3793,11488,3562,200,336,817,6541,24974.0
39089.0,3865,3040,128,147,245,294,5557,4232,167,218,370,555,4177,3254,157,158,285,311,5800,4397,168,244,388,587,64427.0
39091.0,1034,908,17,24,39,36,1565,1357,26,53,61,55,1125,988,20,26,40,41,1651,1434,26,51,71,56,20925.0
39093.0,3516,1380,425,523,608,561,5817,2312,708,870,1033,864,3922,1549,485,585,690,593,6289,2484,804,937,1120,914,107028.0
39095.0,5439,4021,222,243,336,553,12672,8892,512,574,995,1524,6126,4532,266,280,409,569,13317,9361,561,626,1030,1563,138377.0
39097.0,349,325,4,4,11,5,554,517,3,6,17,11,385,357,4,7,12,5,601,560,6,6,18,11,12400.0
39099.0,1489,1275,24,25,39,126,2229,1944,32,32,52,169,1650,1428,25,25,38,134,2400,2096,41,34,54,175,85259.0
39101.0,954,886,5,17,22,21,1660,1424,27,44,95,63,1018,946,8,13,25,23,1795,1547,21,52,98,70,21533.0
39103.0,1937,1721,26,40,81,68,2617,2293,47,59,105,112,2071,1830,35,44,83,78,2743,2396,54,66,109,117,64274.0
39105.0,2483,1101,116,164,419,655,3090,822,51,67,208,1906,2510,1069,94,180,446,692,3105,804,56,71,197,1940,8269.0
39107.0,549,515,8,4,10,9,830,754,15,8,16,34,579,542,8,7,10,9,878,801,12,11,15,35,14069.0
39109.0,2329,2140,18,32,50,87,3631,3026,41,48,92,420,2579,2374,22,38,51,91,3848,3222,47,50,104,421,37463.0
39111.0,898,248,14,32,60,537,1029,244,17,28,65,667,900,245,13,31,56,548,1035,243,14,32,68,670,7225.0
39113.0,7846,5997,165,204,473,995,12794,9039,272,373,738,2356,8922,6978,182,221,490,1039,13747,9852,296,388,782,2412,181583.0
39115.0,1363,305,12,32,78,927,1493,296,16,32,80,1060,1373,312,13,35,72,932,1503,293,19,30,86,1066,7540.0
39117.0,462,420,7,5,8,15,570,507,13,9,13,19,492,446,6,8,8,16,586,521,14,8,15,19,15658.0
39119.0,2942,1284,61,94,243,1229,3514,1448,69,113,263,1588,3009,1324,61,98,250,1245,3573,1479,72,113,271,1604,33094.0
39121.0,289,164,8,13,36,66,318,157,9,16,33,101,289,163,6,16,33,69,320,156,11,12,40,99,3965.0
39123.0,1867,1691,25,33,44,71,3335,2931,43,76,113,152,1936,1754,24,31,48,75,3430,3014,49,72,120,155,24480.0
39125.0,272,253,0,5,7,7,1016,973,4,5,18,16,272,253,0,5,6,8,1004,963,2,6,17,16,6899.0
39127.0,1125,747,31,47,83,203,1349,821,49,57,128,280,1164,760,42,47,82,219,1383,840,43,68,122,296,13445.0
39129.0,707,601,10,14,42,40,976,812,13,33,55,63,771,650,14,20,42,45,1061,883,17,29,64,68,17522.0
39131.0,1789,188,111,131,365,952,1972,174,101,150,367,1134,1821,187,93,155,366,977,1991,169,92,156,372,1156,12661.0
39133.0,1505,401,160,206,351,382,2154,523,235,257,502,632,1627,427,166,217,401,411,2282,556,231,295,527,668,44487.0
39135.0,732,625,9,12,30,51,964,832,15,16,28,66,774,664,8,13,28,56,1015,879,15,17,30,67,16560.0
39137.0,550,518,10,9,10,2,1134,1076,7,9,25,14,576,543,10,8,11,2,1184,1125,8,6,28,14,13022.0
39139.0,1463,552,116,146,303,340,1949,762,142,192,401,446,1548,584,125,160,325,348,2064,818,155,199,410,475,40277.0
39141.0,3445,2475,62,113,253,451,4372,3155,97,139,286,594,3609,2602,69,120,256,469,4538,3266,112,138,308,613,26645.0
39143.0,1803,1217,54,69,136,324,4019,2650,89,121,244,909,1893,1287,51,75,143,334,4236,2838,84,131,258,919,21887.0
39145.0,6945,3556,214,276,613,2249,8255,3461,235,361,829,3331,7148,3577,210,308,667,2349,8446,3476,218,362,895,3457,27639.0
39147.0,2245,1862,18,45,67,252,3126,2301,45,70,143,566,2314,1914,19,48,68,264,3174,2333,53,71,142,574,19099.0
39149.0,782,575,16,24,52,109,1246,883,27,40,89,199,834,615,24,22,56,111,1289,924,24,41,87,205,17293.0
39151.0,5888,5164,105,135,218,266,8762,7501,156,242,434,429,6364,5576,112,161,240,275,9219,7858,172,253,469,467,134340.0
39153.0,6163,5236,104,132,273,408,9379,7649,175,288,463,789,6665,5664,122,149,283,437,9883,8048,186,308,499,827,183093.0
39155.0,2120,1764,26,34,89,183,3221,2659,42,57,93,334,2273,1900,31,38,90,186,3394,2823,40,57,101,335,74204.0
39157.0,3320,2572,83,134,209,313,4633,3516,107,159,301,539,3455,2675,75,143,223,330,4809,3637,121,160,320,560,31451.0
39159.0,537,506,4,8,8,11,894,823,10,17,23,21,605,571,6,8,6,14,939,866,10,16,25,22,20942.0
39161.0,628,611,5,3,3,4,1206,1158,14,11,14,7,662,645,5,3,3,4,1242,1193,13,13,14,7,11101.0
39163.0,819,389,20,38,89,273,895,400,29,35,97,323,830,395,13,44,90,278,913,400,33,40,92,337,5914.0
39165.0,2794,1624,107,160,322,514,4199,2341,162,219,473,919,3048,1811,113,169,337,547,4480,2528,160,240,501,965,81470.0
39167.0,4855,208,73,107,289,4166,6301,267,74,121,320,5506,4901,216,79,113,272,4209,6343,255,78,120,329,5548,21376.0
39169.0,1408,1199,16,24,60,99,1848,1549,33,37,72,144,1483,1251,26,33,56,107,1920,1616,29,43,68,151,37277.0
39171.0,506,469,5,10,15,5,785,712,7,11,32,20,532,490,8,10,17,5,823,749,4,14,33,20,14634.0
39173.0,2924,2654,26,30,36,171,6298,5809,33,49,96,291,3126,2852,21,33,40,172,6531,6026,40,48,95,301,45690.0
39175.0,252,81,26,43,66,32,424,100,58,85,105,72,286,96,30,49,68,39,453,104,59,90,114,82,8710.0
40001.0,305,132,16,19,42,96,358,158,8,26,56,110,307,132,17,21,40,97,359,159,8,26,57,109,6505.0
40003.0,195,179,6,2,4,4,437,379,12,24,13,9,201,185,6,2,4,4,440,380,14,24,13,9,2218.0
40005.0,149,80,6,12,17,34,174,87,7,10,24,46,144,76,6,11,17,34,173,86,7,12,22,46,5139.0
40007.0,116,98,3,4,0,11,144,111,9,0,8,16,115,97,1,6,1,10,142,111,7,0,9,15,2083.0
40009.0,214,131,16,19,23,25,300,175,21,28,34,41,212,131,14,19,23,25,300,174,24,27,32,42,7583.0
40011.0,255,216,11,18,3,7,400,334,9,16,30,11,257,217,11,18,4,7,403,338,8,16,30,11,4052.0
40013.0,395,287,15,16,35,42,501,339,21,22,45,74,398,290,14,16,36,42,500,336,25,20,42,77,16097.0
40015.0,522,421,23,18,26,29,816,586,44,61,81,39,518,419,20,18,29,28,798,579,44,60,70,40,10359.0
40017.0,1379,1118,47,57,92,64,2390,1872,88,109,181,139,1306,1063,34,63,82,63,2335,1830,90,110,171,133,53814.0
40019.0,271,202,12,14,20,23,411,303,15,22,33,38,264,197,10,15,19,23,399,294,14,23,32,36,18231.0
40021.0,783,381,33,42,99,228,919,462,27,43,106,281,785,381,32,41,103,228,924,464,24,49,105,282,12437.0
40023.0,144,109,4,4,9,18,177,129,8,6,12,22,143,108,4,4,9,18,177,130,7,7,11,22,5718.0
40025.0,504,480,10,6,2,6,640,567,17,10,34,12,504,478,12,6,2,6,640,569,13,13,34,11,1292.0
40027.0,4529,1534,438,635,955,857,6623,2244,648,811,1408,1373,4405,1487,435,608,930,835,6468,2164,622,806,1393,1346,87942.0
40029.0,51,36,1,2,3,9,72,48,1,5,3,15,51,36,2,1,3,9,68,43,3,4,3,15,2422.0
40031.0,490,238,38,43,80,91,2745,1580,173,236,382,374,501,241,39,43,80,98,2871,1627,195,241,412,396,35803.0
40033.0,107,89,4,2,8,2,178,144,6,8,5,13,112,94,4,1,7,4,182,144,8,6,8,14,2764.0
40035.0,100,62,3,4,10,21,130,68,6,8,16,32,100,62,3,4,10,21,129,67,4,8,16,34,5555.0
40037.0,837,590,36,62,53,95,1186,791,55,85,114,140,834,581,40,64,53,95,1189,792,55,83,113,145,26091.0
40039.0,185,137,5,6,15,22,318,244,12,7,21,34,184,141,2,7,12,22,312,238,12,8,21,33,9019.0
40041.0,2246,751,67,99,290,999,2913,793,82,123,351,1515,2273,746,82,97,287,1020,2925,784,89,124,343,1535,19782.0
40043.0,117,94,1,1,11,10,134,101,3,4,10,16,117,94,1,1,11,10,134,102,2,4,10,16,2037.0
40045.0,116,85,4,8,7,12,166,115,5,12,12,22,117,88,5,5,8,11,160,109,5,14,10,22,2037.0
40047.0,797,666,31,28,36,34,1524,1129,63,77,117,134,780,650,33,26,36,33,1488,1096,61,77,117,133,25004.0
40049.0,350,288,6,14,24,18,636,497,32,36,30,41,336,277,5,14,22,18,619,489,34,27,32,37,9178.0
40051.0,879,554,41,56,94,134,1314,877,47,76,120,194,835,518,45,48,95,129,1274,843,54,71,120,186,19628.0
40053.0,97,66,5,2,8,16,141,85,7,10,14,25,97,66,5,2,8,16,139,83,7,12,13,24,1863.0
40055.0,177,163,2,7,1,4,228,204,10,4,6,4,176,162,2,7,1,4,227,204,9,4,6,4,2226.0
40057.0,199,182,4,2,8,3,257,225,9,6,6,11,196,180,3,2,8,3,253,223,8,6,7,9,1342.0
40059.0,339,304,4,7,20,4,470,408,10,7,16,29,336,300,6,6,20,4,450,387,11,7,16,29,1733.0
40061.0,278,219,7,7,16,29,320,175,20,38,41,46,279,217,10,6,17,29,324,176,13,44,43,48,4850.0
40063.0,118,90,1,4,9,14,151,113,2,6,10,20,112,84,2,4,8,14,150,112,4,6,8,20,5077.0
40065.0,388,210,41,43,66,28,572,320,45,71,82,54,373,199,39,43,66,26,559,309,44,73,80,53,9999.0
40067.0,111,72,2,9,19,9,171,109,1,11,15,35,112,72,4,10,18,8,173,111,1,9,19,33,2736.0
40069.0,110,40,3,6,21,40,139,48,4,5,25,57,103,36,1,7,20,39,137,48,5,3,26,55,4217.0
40071.0,396,299,15,21,24,37,703,557,20,29,46,51,397,300,15,21,24,37,706,560,20,29,46,51,17700.0
40073.0,132,112,4,2,8,6,248,210,4,6,16,12,126,108,4,1,7,6,245,207,6,3,17,12,5387.0
40075.0,331,249,17,21,30,14,398,285,13,27,46,27,327,246,17,20,30,14,396,284,13,28,43,28,4197.0
40077.0,157,117,10,6,9,15,188,143,3,9,12,21,154,115,7,8,9,15,186,142,3,9,12,20,3488.0
40079.0,722,550,26,41,42,63,887,658,33,41,64,91,730,553,31,38,44,64,894,662,32,45,64,91,18082.0
40081.0,223,161,13,6,27,16,274,202,10,9,29,24,221,159,15,5,25,17,269,196,12,10,30,21,12099.0
40083.0,327,103,36,43,79,66,458,168,41,54,105,90,324,103,35,42,79,65,451,166,39,54,104,88,17851.0
40085.0,134,96,6,7,11,14,175,115,5,12,22,21,135,97,6,7,12,13,178,117,5,12,23,21,3772.0
40087.0,302,215,13,9,23,42,391,258,14,24,37,58,298,211,14,10,21,42,386,254,14,23,39,56,13690.0
40089.0,705,505,18,26,35,121,885,608,33,41,50,153,708,507,19,25,35,122,886,607,34,40,51,154,11962.0
40091.0,254,176,8,10,30,30,316,228,7,7,29,45,254,176,8,10,29,31,328,239,6,8,24,51,8729.0
40093.0,145,119,5,7,7,7,211,164,10,13,10,14,145,118,7,6,7,7,211,165,11,11,10,14,2584.0
40095.0,148,76,9,17,18,28,179,89,14,12,34,30,146,74,9,18,18,27,174,86,14,11,33,30,7493.0
40097.0,914,375,77,80,151,231,1131,457,72,115,188,299,920,371,78,85,150,236,1136,451,69,113,192,311,14589.0
40101.0,314,174,12,19,23,86,384,207,12,26,36,103,319,179,10,18,22,90,394,205,17,22,38,112,6513.0
40103.0,87,62,5,4,6,10,121,84,6,6,11,14,86,62,5,4,5,10,120,83,6,6,11,14,4310.0
40105.0,159,120,7,9,10,13,200,136,7,20,19,18,160,121,7,9,10,13,203,138,7,21,18,19,3673.0
40107.0,92,75,5,2,3,7,107,84,3,4,8,8,92,75,5,2,3,7,105,82,4,4,7,8,3991.0
